Target ID	Target name	TF list
ENSG00000157152	SYN2	ENSG00000120738;ENSG00000175832;
ENSG00000102003	SYP	ENSG00000160199;ENSG00000185591;
ENSG00000006128	TAC1	ENSG00000084093;
ENSG00000166863	TAC3	ENSG00000091831;ENSG00000084093;
ENSG00000151694	ADAM17	ENSG00000185591;ENSG00000185591;
ENSG00000119138	KLF9	ENSG00000253293;
ENSG00000130699	TAF4	ENSG00000095794;
ENSG00000149591	TAGLN	ENSG00000136826;ENSG00000112658;
ENSG00000178913	TAF7	ENSG00000185591;ENSG00000185591;ENSG00000137203;
ENSG00000102554	KLF5	ENSG00000169083;
ENSG00000120656	TAF12	ENSG00000170653;ENSG00000134954;
ENSG00000162367	TAL1	ENSG00000102145;
ENSG00000177156	TALDO1	ENSG00000166478;ENSG00000065029;
ENSG00000168394	TAP1	ENSG00000125347;ENSG00000125347;ENSG00000168310;ENSG00000109320;ENSG00000173039;ENSG00000115415;
ENSG00000204267	TAP2	ENSG00000125347;ENSG00000109320;ENSG00000173039;
ENSG00000231925	TAPBP	ENSG00000125347;ENSG00000109320;ENSG00000173039;
ENSG00000198650	TAT	ENSG00000113580;
ENSG00000112592	TBP	ENSG00000169083;ENSG00000113722;ENSG00000095794;ENSG00000101076;ENSG00000109320;ENSG00000173039;ENSG00000173039;
ENSG00000089225	TBX5	ENSG00000183072;
ENSG00000006638	TBXA2R	ENSG00000120738;ENSG00000134954;ENSG00000102145;ENSG00000123405;ENSG00000185591;ENSG00000184937;
ENSG00000059377	TBXAS1	ENSG00000134954;ENSG00000141510;
ENSG00000196628	TCF4	ENSG00000120738;ENSG00000120094;ENSG00000159184;ENSG00000138795;ENSG00000020633;ENSG00000073282;ENSG00000043355;
ENSG00000135100	HNF1A	ENSG00000101076;ENSG00000186350;ENSG00000178764;
ENSG00000071564	TCF3	ENSG00000183733;ENSG00000117318;ENSG00000138795;ENSG00000136944;
ENSG00000148737	TCF7L2	ENSG00000169083;ENSG00000125798;ENSG00000107485;ENSG00000101076;ENSG00000141510;
ENSG00000148516	ZEB1	ENSG00000157554;ENSG00000091831;ENSG00000107485;ENSG00000101115;
ENSG00000133639	BTG1	ENSG00000169083;ENSG00000136630;
ENSG00000185339	TCN2	ENSG00000185591;ENSG00000172845;ENSG00000158773;ENSG00000105698;
ENSG00000010671	BTK	ENSG00000185591;ENSG00000172845;ENSG00000066336;
ENSG00000241186	TDGF1	ENSG00000204531;
ENSG00000151790	TDO2	ENSG00000100811;
ENSG00000159251	ACTC1	ENSG00000100811;
ENSG00000156970	BUB1B	ENSG00000166478;
ENSG00000120156	TEK	ENSG00000120690;ENSG00000109381;ENSG00000107485;
ENSG00000132604	TERF2	ENSG00000185591;
ENSG00000091513	TF	ENSG00000175197;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000135457;ENSG00000100811;
ENSG00000108064	TFAM	ENSG00000136997;
ENSG00000137203	TFAP2A	ENSG00000134954;ENSG00000118922;ENSG00000185551;ENSG00000100811;
ENSG00000090447	TFAP4	ENSG00000136997;
ENSG00000175745	NR2F1	ENSG00000118260;ENSG00000173153;ENSG00000122691;ENSG00000233608;
ENSG00000068323	TFE3	ENSG00000112242;
ENSG00000160182	TFF1	ENSG00000091831;ENSG00000091831;ENSG00000140009;ENSG00000140009;ENSG00000129514;ENSG00000125798;ENSG00000177606;ENSG00000169057;ENSG00000182979;ENSG00000072736;ENSG00000109320;ENSG00000173039;ENSG00000172845;
ENSG00000160181	TFF2	ENSG00000172845;
ENSG00000160180	TFF3	ENSG00000165556;ENSG00000172216;ENSG00000157554;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;
ENSG00000072274	TFRC	ENSG00000100644;ENSG00000136997;ENSG00000100811;
ENSG00000042832	TG	ENSG00000125618;ENSG00000132170;
ENSG00000163235	TGFA	ENSG00000169083;ENSG00000091831;ENSG00000091831;ENSG00000140009;ENSG00000185591;
ENSG00000105329	TGFB1	ENSG00000125740;ENSG00000075426;ENSG00000130522;ENSG00000109320;ENSG00000166949;ENSG00000141646;ENSG00000101665;ENSG00000185591;ENSG00000185591;ENSG00000168610;ENSG00000158773;ENSG00000105698;ENSG00000105698;
ENSG00000092969	TGFB2	ENSG00000123268;ENSG00000115966;ENSG00000158773;ENSG00000105698;ENSG00000105698;
ENSG00000119699	TGFB3	ENSG00000100644;ENSG00000100644;
ENSG00000106799	TGFBR1	ENSG00000101665;
ENSG00000163810	TGM4	ENSG00000185591;ENSG00000172845;
ENSG00000163513	TGFBR2	ENSG00000120738;ENSG00000134954;ENSG00000134954;ENSG00000175832;ENSG00000151702;ENSG00000151702;ENSG00000266265;ENSG00000185591;
ENSG00000069702	TGFBR3	ENSG00000146592;ENSG00000107485;
ENSG00000180176	TH	ENSG00000169083;ENSG00000123268;ENSG00000118260;ENSG00000095794;ENSG00000120738;ENSG00000197576;ENSG00000106004;ENSG00000107859;ENSG00000084093;ENSG00000084093;ENSG00000116560;ENSG00000185591;ENSG00000184895;ENSG00000137203;
ENSG00000178726	THBD	ENSG00000127528;ENSG00000136826;ENSG00000109320;ENSG00000131759;ENSG00000131759;ENSG00000077092;ENSG00000172819;ENSG00000173039;ENSG00000186350;ENSG00000185591;ENSG00000185591;
ENSG00000137801	THBS1	ENSG00000101412;ENSG00000144852;ENSG00000124216;ENSG00000141510;ENSG00000141510;ENSG00000105698;ENSG00000184937;ENSG00000184937;
ENSG00000186340	THBS2	ENSG00000260027;
ENSG00000151365	THRSP	ENSG00000144852;ENSG00000072310;
ENSG00000154096	THY1	ENSG00000204531;
ENSG00000151923	TIAL1	ENSG00000020633;
ENSG00000102265	TIMP1	ENSG00000125740;ENSG00000125740;ENSG00000075426;ENSG00000130522;ENSG00000109320;ENSG00000109320;ENSG00000196092;ENSG00000112033;ENSG00000173039;ENSG00000159216;ENSG00000020633;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000122691;
ENSG00000035862	TIMP2	ENSG00000175832;ENSG00000100644;ENSG00000177606;ENSG00000123358;ENSG00000185591;ENSG00000172845;ENSG00000137203;
ENSG00000100234	TIMP3	ENSG00000163435;ENSG00000185591;ENSG00000185591;
ENSG00000108561	C1QBP	ENSG00000185591;
ENSG00000136352	NKX2-1	ENSG00000129514;ENSG00000125798;ENSG00000128573;ENSG00000184486;ENSG00000175387;ENSG00000185591;ENSG00000172845;
ENSG00000104067	TJP1	ENSG00000169083;
ENSG00000167900	TK1	ENSG00000118513;ENSG00000143190;ENSG00000028277;ENSG00000185591;
ENSG00000196781	TLE1	ENSG00000152804;
ENSG00000137462	TLR2	ENSG00000100644;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000185591;
ENSG00000164342	TLR3	ENSG00000101412;ENSG00000126456;ENSG00000140968;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000115415;
ENSG00000136869	TLR4	ENSG00000126456;ENSG00000140968;ENSG00000066336;ENSG00000066336;ENSG00000166888;ENSG00000170949;
ENSG00000120802	TMPO	ENSG00000120738;ENSG00000185591;
ENSG00000232810	TNF	ENSG00000115966;ENSG00000172216;ENSG00000221869;ENSG00000120738;ENSG00000175832;ENSG00000164104;ENSG00000185122;ENSG00000128604;ENSG00000177606;ENSG00000177606;ENSG00000124831;ENSG00000102908;ENSG00000109320;ENSG00000109320;ENSG00000123358;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000066336;
ENSG00000118503	TNFAIP3	ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000173039;
ENSG00000123610	TNFAIP6	ENSG00000172216;ENSG00000172216;ENSG00000221869;
ENSG00000028137	TNFRSF1B	ENSG00000177606;
ENSG00000129991	TNNI3	ENSG00000068305;ENSG00000185591;
ENSG00000198900	TOP1	ENSG00000172216;
ENSG00000131747	TOP2A	ENSG00000123268;ENSG00000101412;ENSG00000065978;
ENSG00000177302	TOP3A	ENSG00000158773;ENSG00000105698;ENSG00000100811;
ENSG00000141510	TP53	ENSG00000162772;ENSG00000101412;ENSG00000101412;ENSG00000101412;ENSG00000120738;ENSG00000102034;ENSG00000091831;ENSG00000134954;ENSG00000157557;ENSG00000170345;ENSG00000137309;ENSG00000253293;ENSG00000125347;ENSG00000177606;ENSG00000177606;ENSG00000136826;ENSG00000136826;ENSG00000136826;ENSG00000136997;ENSG00000136997;ENSG00000134323;ENSG00000134323;ENSG00000109320;ENSG00000113580;ENSG00000075891;ENSG00000196092;ENSG00000196092;ENSG00000125618;ENSG00000132170;ENSG00000173039;ENSG00000110693;ENSG00000115415;ENSG00000115415;ENSG00000168610;ENSG00000198176;ENSG00000141510;ENSG00000141510;ENSG00000127337;ENSG00000100811;ENSG00000100811;ENSG00000100811;ENSG00000181472;
ENSG00000143514	TP53BP2	ENSG00000101412;ENSG00000101412;
ENSG00000078900	TP73	ENSG00000101412;ENSG00000101412;ENSG00000120738;ENSG00000177606;ENSG00000136997;ENSG00000141510;ENSG00000100811;
ENSG00000129167	TPH1	ENSG00000139352;ENSG00000120837;
ENSG00000137364	TPMT	ENSG00000185591;ENSG00000172845;
ENSG00000115705	TPO	ENSG00000134852;ENSG00000125798;ENSG00000178919;
ENSG00000133112	TPT1	ENSG00000111424;
ENSG00000125730	C3	ENSG00000221869;
ENSG00000177463	NR2C2	ENSG00000158711;ENSG00000168610;
ENSG00000056558	TRAF1	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;
ENSG00000127191	TRAF2	ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000173039;
ENSG00000175104	TRAF6	ENSG00000020633;
ENSG00000163017	ACTG2	ENSG00000167034;
ENSG00000244731	C4A	ENSG00000185591;
ENSG00000170893	TRH	ENSG00000118260;ENSG00000168610;
ENSG00000224389	C4B	ENSG00000185591;
ENSG00000144935	TRPC1	ENSG00000109320;ENSG00000173039;
ENSG00000104447	TRPS1	ENSG00000169083;
ENSG00000103197	TSC2	ENSG00000169083;
ENSG00000123843	C4BPB	ENSG00000141905;
ENSG00000074319	TSG101	ENSG00000103495;
ENSG00000134200	TSHB	ENSG00000179348;ENSG00000106689;ENSG00000064835;ENSG00000064835;
ENSG00000165409	TSHR	ENSG00000125618;ENSG00000132170;
ENSG00000112742	TTK	ENSG00000205250;
ENSG00000117983	MUC5B	ENSG00000109320;ENSG00000173039;ENSG00000168610;
ENSG00000122691	TWIST1	ENSG00000164379;ENSG00000100644;ENSG00000100644;ENSG00000137309;ENSG00000143190;ENSG00000143190;ENSG00000117707;ENSG00000173039;ENSG00000124813;ENSG00000168610;ENSG00000168610;ENSG00000168610;
ENSG00000121807	CCR2	ENSG00000109320;ENSG00000173039;
ENSG00000136810	TXN	ENSG00000025156;ENSG00000177606;ENSG00000112033;
ENSG00000198431	TXNRD1	ENSG00000143190;
ENSG00000105397	TYK2	ENSG00000168610;
ENSG00000176890	TYMS	ENSG00000101412;ENSG00000101412;ENSG00000091831;ENSG00000185591;ENSG00000135457;ENSG00000198176;ENSG00000141510;ENSG00000158773;ENSG00000065978;
ENSG00000077498	TYR	ENSG00000187098;ENSG00000187098;ENSG00000165588;ENSG00000125398;ENSG00000112561;
ENSG00000107165	TYRP1	ENSG00000187098;ENSG00000187098;ENSG00000112561;
ENSG00000170315	UBB	ENSG00000185122;
ENSG00000150991	UBC	ENSG00000185591;ENSG00000172845;
ENSG00000109332	UBE2D3	ENSG00000019549;
ENSG00000103275	UBE2I	ENSG00000184937;
ENSG00000116030	SUMO1	ENSG00000113916;ENSG00000136574;ENSG00000126561;ENSG00000065978;
ENSG00000163794	UCN	ENSG00000169083;
ENSG00000109424	UCP1	ENSG00000186951;ENSG00000111424;
ENSG00000175567	UCP2	ENSG00000141646;ENSG00000168610;
ENSG00000148154	UGCG	ENSG00000185591;
ENSG00000109814	UGDH	ENSG00000185591;ENSG00000185591;
ENSG00000156096	UGT2B4	ENSG00000012504;
ENSG00000171234	UGT2B7	ENSG00000135100;ENSG00000101076;ENSG00000116044;ENSG00000143190;
ENSG00000196620	UGT2B15	ENSG00000169083;ENSG00000165556;ENSG00000091831;ENSG00000075426;ENSG00000129514;ENSG00000177606;ENSG00000185591;
ENSG00000197888	UGT2B17	ENSG00000165556;ENSG00000129514;ENSG00000135100;ENSG00000204304;
ENSG00000169344	UMOD	ENSG00000275410;
ENSG00000183696	UPP1	ENSG00000109320;ENSG00000173039;ENSG00000115415;
ENSG00000105698	USF2	ENSG00000116016;
ENSG00000152818	UTRN	ENSG00000163064;ENSG00000105722;ENSG00000185591;ENSG00000172845;
ENSG00000162692	VCAM1	ENSG00000078399;ENSG00000125347;ENSG00000177606;ENSG00000109320;ENSG00000109320;ENSG00000143190;ENSG00000173039;ENSG00000173039;
ENSG00000165280	VCP	ENSG00000109381;ENSG00000185630;ENSG00000204304;
ENSG00000111424	VDR	ENSG00000165556;ENSG00000177606;ENSG00000136826;ENSG00000105229;ENSG00000064835;ENSG00000166949;ENSG00000124216;ENSG00000019549;ENSG00000185591;ENSG00000168610;ENSG00000073282;ENSG00000073282;ENSG00000078900;ENSG00000184937;ENSG00000184937;ENSG00000267680;
ENSG00000112715	VEGFA	ENSG00000169083;ENSG00000169083;ENSG00000143437;ENSG00000128272;ENSG00000128272;ENSG00000101412;ENSG00000112242;ENSG00000120738;ENSG00000120738;ENSG00000120738;ENSG00000116016;ENSG00000116016;ENSG00000091831;ENSG00000091831;ENSG00000140009;ENSG00000111206;ENSG00000118689;ENSG00000164379;ENSG00000177374;ENSG00000100644;ENSG00000100644;ENSG00000100644;ENSG00000135100;ENSG00000260027;ENSG00000117318;ENSG00000177606;ENSG00000136826;ENSG00000081189;ENSG00000136997;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000167034;ENSG00000012504;ENSG00000082175;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000159216;ENSG00000124813;ENSG00000166949;ENSG00000185591;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000196628;ENSG00000197905;ENSG00000137203;ENSG00000137203;ENSG00000141510;ENSG00000141510;ENSG00000184937;ENSG00000184937;ENSG00000100219;ENSG00000185650;ENSG00000172466;
ENSG00000173511	VEGFB	ENSG00000111206;ENSG00000118689;ENSG00000100644;ENSG00000168610;ENSG00000184937;ENSG00000100811;
ENSG00000150630	VEGFC	ENSG00000124813;ENSG00000126778;
ENSG00000128564	VGF	ENSG00000151322;ENSG00000084093;
ENSG00000134086	VHL	ENSG00000100644;
ENSG00000092820	EZR	ENSG00000170345;ENSG00000177606;ENSG00000185591;
ENSG00000026025	VIM	ENSG00000169083;ENSG00000157554;ENSG00000175832;ENSG00000100644;ENSG00000122592;ENSG00000102349;ENSG00000181449;ENSG00000185591;ENSG00000196628;ENSG00000169554;ENSG00000163848;ENSG00000163848;
ENSG00000146469	VIP	ENSG00000118260;ENSG00000084093;ENSG00000115415;
ENSG00000147852	VLDLR	ENSG00000245848;ENSG00000177374;ENSG00000132170;
ENSG00000167995	BEST1	ENSG00000105392;ENSG00000187098;ENSG00000187098;ENSG00000115507;ENSG00000165588;ENSG00000165588;ENSG00000125398;
ENSG00000110799	VWF	ENSG00000157554;ENSG00000157554;ENSG00000134954;ENSG00000157557;ENSG00000141448;ENSG00000141905;ENSG00000165030;ENSG00000109320;ENSG00000143190;ENSG00000143190;ENSG00000173039;ENSG00000100811;
ENSG00000015285	WAS	ENSG00000134954;ENSG00000118513;ENSG00000185591;ENSG00000066336;
ENSG00000166483	WEE1	ENSG00000169083;ENSG00000127528;
ENSG00000109501	WFS1	ENSG00000100219;
ENSG00000105989	WNT2	ENSG00000164093;
ENSG00000114251	WNT5A	ENSG00000257923;ENSG00000260027;ENSG00000164093;
ENSG00000188064	WNT7B	ENSG00000169083;
ENSG00000085741	WNT11	ENSG00000157554;
ENSG00000134245	WNT2B	ENSG00000074047;
ENSG00000165392	WRN	ENSG00000136997;ENSG00000185591;ENSG00000141510;
ENSG00000184937	WT1	ENSG00000102974;ENSG00000134954;ENSG00000102145;ENSG00000102145;ENSG00000179348;ENSG00000253293;ENSG00000118513;ENSG00000109320;ENSG00000075891;ENSG00000125618;ENSG00000173039;ENSG00000185591;ENSG00000135457;
ENSG00000100219	XBP1	ENSG00000118217;ENSG00000112182;ENSG00000113916;ENSG00000172216;ENSG00000196092;
ENSG00000136936	XPA	ENSG00000137309;
ENSG00000154767	XPC	ENSG00000118260;ENSG00000100644;ENSG00000185591;ENSG00000141510;ENSG00000073282;
ENSG00000082898	XPO1	ENSG00000136997;ENSG00000141510;
ENSG00000073050	XRCC1	ENSG00000101412;ENSG00000181690;
ENSG00000176105	YES1	ENSG00000111704;
ENSG00000100811	YY1	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000172845;ENSG00000105866;ENSG00000073861;
ENSG00000115085	ZAP70	ENSG00000095794;
ENSG00000168066	SF1	ENSG00000125398;ENSG00000158773;ENSG00000105698;
ENSG00000128016	ZFP36	ENSG00000126767;ENSG00000166949;ENSG00000141646;ENSG00000168610;
ENSG00000099326	MZF1	ENSG00000118513;
ENSG00000104267	CA2	ENSG00000177606;
ENSG00000107159	CA9	ENSG00000106546;ENSG00000143437;ENSG00000128272;ENSG00000116016;ENSG00000134954;ENSG00000100644;ENSG00000100644;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000163848	ZNF148	ENSG00000125968;
ENSG00000105497	ZNF175	ENSG00000187140;ENSG00000100811;
ENSG00000122386	ZNF205	ENSG00000049768;ENSG00000154727;
ENSG00000171940	ZNF217	ENSG00000100644;
ENSG00000116731	PRDM2	ENSG00000100811;
ENSG00000112245	PTP4A1	ENSG00000120738;
ENSG00000157193	LRP8	ENSG00000177374;
ENSG00000132676	DAP3	ENSG00000126767;ENSG00000173153;
ENSG00000116218	NPHS2	ENSG00000136944;ENSG00000158773;
ENSG00000159388	BTG2	ENSG00000169083;ENSG00000091831;ENSG00000111206;ENSG00000109320;ENSG00000173039;ENSG00000141510;
ENSG00000115590	IL1R2	ENSG00000111087;
ENSG00000121966	CXCR4	ENSG00000118260;ENSG00000107175;ENSG00000157554;ENSG00000134954;ENSG00000150907;ENSG00000100644;ENSG00000100644;ENSG00000168310;ENSG00000127528;ENSG00000102554;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000106459;ENSG00000135903;ENSG00000173039;ENSG00000173039;ENSG00000019549;ENSG00000158773;ENSG00000105698;ENSG00000065978;ENSG00000109906;
ENSG00000114738	MAPKAPK3	ENSG00000146592;
ENSG00000187555	USP7	ENSG00000123268;ENSG00000185591;ENSG00000168610;
ENSG00000178537	SLC25A20	ENSG00000186951;ENSG00000185591;
ENSG00000084774	CAD	ENSG00000136997;
ENSG00000129625	REEP5	ENSG00000141510;
ENSG00000140718	FTO	ENSG00000257923;
ENSG00000128965	CHAC1	ENSG00000128272;
ENSG00000124795	DEK	ENSG00000100811;
ENSG00000271447	MMP28	ENSG00000185591;
ENSG00000104327	CALB1	ENSG00000111424;
ENSG00000123095	BHLHE41	ENSG00000134852;ENSG00000111087;ENSG00000074047;
ENSG00000255346	NOX5	ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000115415;ENSG00000168610;
ENSG00000101197	BIRC7	ENSG00000187098;
ENSG00000134371	CDC73	ENSG00000184937;
ENSG00000006831	ADIPOR2	ENSG00000162772;
ENSG00000128039	SRD5A3	ENSG00000169083;
ENSG00000147316	MCPH1	ENSG00000101412;
ENSG00000140398	NEIL1	ENSG00000177606;
ENSG00000131914	LIN28A	ENSG00000084093;
ENSG00000141579	ZNF750	ENSG00000136826;ENSG00000073282;
ENSG00000102890	ELMO3	ENSG00000165556;ENSG00000185591;
ENSG00000105825	TFPI2	ENSG00000120738;ENSG00000067082;ENSG00000141905;ENSG00000109320;ENSG00000185591;
ENSG00000167695	FAM57A	ENSG00000152977;
ENSG00000164929	BAALC	ENSG00000159216;
ENSG00000111704	NANOG	ENSG00000102974;ENSG00000136826;ENSG00000134046;ENSG00000185630;ENSG00000204531;ENSG00000204531;ENSG00000168610;
ENSG00000050730	TNIP3	ENSG00000109320;ENSG00000173039;
ENSG00000145284	SCD5	ENSG00000122877;ENSG00000072310;
ENSG00000083307	GRHL2	ENSG00000148516;
ENSG00000122786	CALD1	ENSG00000113580;
ENSG00000125779	PANK2	ENSG00000139445;
ENSG00000107187	LHX3	ENSG00000181449;
ENSG00000110435	PDHX	ENSG00000007372;
ENSG00000175592	FOSL1	ENSG00000126767;ENSG00000075426;ENSG00000177606;ENSG00000130522;ENSG00000144852;ENSG00000112658;
ENSG00000135917	SLC19A3	ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000182871	COL18A1	ENSG00000125798;ENSG00000141905;ENSG00000185591;
ENSG00000149948	HMGA2	ENSG00000185591;ENSG00000172845;ENSG00000256683;ENSG00000161298;
ENSG00000103257	SLC7A5	ENSG00000185591;
ENSG00000140941	MAP1LC3B	ENSG00000123268;ENSG00000128272;ENSG00000175197;ENSG00000183434;
ENSG00000062716	VMP1	ENSG00000106571;
ENSG00000099866	MADCAM1	ENSG00000109320;ENSG00000173039;
ENSG00000174123	TLR10	ENSG00000049768;ENSG00000186350;ENSG00000111424;
ENSG00000125755	SYMPK	ENSG00000159216;
ENSG00000261857	MIA	ENSG00000100146;ENSG00000125398;ENSG00000065978;
ENSG00000164047	CAMP	ENSG00000169297;ENSG00000111424;ENSG00000184937;
ENSG00000125965	GDF5	ENSG00000177030;ENSG00000185591;ENSG00000172845;
ENSG00000180530	NRIP1	ENSG00000101412;ENSG00000173153;ENSG00000198176;
ENSG00000126012	KDM5C	ENSG00000004848;
ENSG00000126247	CAPNS1	ENSG00000106459;
ENSG00000077274	CAPN6	ENSG00000187140;ENSG00000143190;
ENSG00000168646	AXIN2	ENSG00000165556;ENSG00000165556;ENSG00000136997;ENSG00000124766;
ENSG00000163508	EOMES	ENSG00000204531;
ENSG00000157240	FZD1	ENSG00000101412;ENSG00000101412;
ENSG00000165702	GFI1B	ENSG00000102145;ENSG00000164104;ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000143190;
ENSG00000137752	CASP1	ENSG00000134954;ENSG00000141510;
ENSG00000184678	HIST2H2BE	ENSG00000143190;
ENSG00000106144	CASP2	ENSG00000020633;
ENSG00000171056	SOX7	ENSG00000170345;ENSG00000177606;
ENSG00000164305	CASP3	ENSG00000109320;ENSG00000173039;ENSG00000020633;ENSG00000159263;ENSG00000185591;ENSG00000141510;
ENSG00000275126	HIST1H4L	ENSG00000157554;
ENSG00000270882	HIST2H4A	ENSG00000185591;
ENSG00000002822	MAD1L1	ENSG00000245848;ENSG00000172216;ENSG00000141510;
ENSG00000134588	USP26	ENSG00000169083;
ENSG00000144354	CDCA7	ENSG00000101412;ENSG00000136997;
ENSG00000136492	BRIP1	ENSG00000111206;
ENSG00000134193	REG4	ENSG00000165556;
ENSG00000165806	CASP7	ENSG00000101412;ENSG00000125347;ENSG00000020633;
ENSG00000168875	SOX14	ENSG00000125798;
ENSG00000101955	SRPX	ENSG00000128573;ENSG00000122691;ENSG00000233608;
ENSG00000177169	ULK1	ENSG00000101412;
ENSG00000126756	UXT	ENSG00000118260;
ENSG00000064012	CASP8	ENSG00000221869;ENSG00000118260;ENSG00000020633;
ENSG00000169604	ANTXR1	ENSG00000141510;
ENSG00000138131	LOXL4	ENSG00000185591;
ENSG00000132906	CASP9	ENSG00000170345;ENSG00000109320;ENSG00000173039;
ENSG00000090006	LTBP4	ENSG00000205250;ENSG00000102145;ENSG00000166949;ENSG00000185591;
ENSG00000131910	NR0B2	ENSG00000118217;ENSG00000134852;ENSG00000072310;
ENSG00000122707	RECK	ENSG00000100644;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000125885	MCM8	ENSG00000101412;ENSG00000134323;
ENSG00000171476	HOPX	ENSG00000185122;
ENSG00000101460	MAP1LC3A	ENSG00000101412;
ENSG00000036828	CASR	ENSG00000124827;
ENSG00000172059	KLF11	ENSG00000012504;ENSG00000168610;
ENSG00000116014	KISS1R	ENSG00000169083;
ENSG00000121691	CAT	ENSG00000179388;ENSG00000006468;ENSG00000116044;ENSG00000112033;ENSG00000132170;ENSG00000185591;
ENSG00000133134	BEX2	ENSG00000177606;
ENSG00000168389	MFSD2A	ENSG00000106546;ENSG00000143437;ENSG00000137270;
ENSG00000170836	PPM1D	ENSG00000118260;
ENSG00000171877	FRMD5	ENSG00000141510;
ENSG00000117461	PIK3R3	ENSG00000099326;
ENSG00000227345	PARG	ENSG00000066336;
ENSG00000137270	GCM1	ENSG00000143190;
ENSG00000143013	LMO4	ENSG00000185591;
ENSG00000145777	TSLP	ENSG00000109320;ENSG00000173039;
ENSG00000139292	LGR5	ENSG00000205927;ENSG00000196628;
ENSG00000134107	BHLHE40	ENSG00000143437;ENSG00000133794;ENSG00000134852;ENSG00000025434;ENSG00000111424;
ENSG00000105974	CAV1	ENSG00000141448;ENSG00000132170;ENSG00000185591;ENSG00000072310;ENSG00000198176;ENSG00000141510;
ENSG00000074660	SCARF1	ENSG00000167685;
ENSG00000124813	RUNX2	ENSG00000067955;ENSG00000091831;ENSG00000177606;ENSG00000069011;ENSG00000104447;ENSG00000122691;ENSG00000122691;ENSG00000233608;ENSG00000233608;
ENSG00000159216	RUNX1	ENSG00000067955;ENSG00000102145;ENSG00000108924;ENSG00000185513;ENSG00000069011;ENSG00000020633;ENSG00000020633;
ENSG00000079102	RUNX1T1	ENSG00000141646;
ENSG00000073282	TP63	ENSG00000119042;ENSG00000168610;
ENSG00000025423	HSD17B6	ENSG00000185122;
ENSG00000020633	RUNX3	ENSG00000067955;
ENSG00000196139	AKR1C3	ENSG00000169083;
ENSG00000073734	ABCB11	ENSG00000012504;ENSG00000116833;ENSG00000186350;
ENSG00000067955	CBFB	ENSG00000102145;ENSG00000136997;ENSG00000185591;
ENSG00000138735	PDE5A	ENSG00000184486;
ENSG00000185950	IRS2	ENSG00000105880;ENSG00000150907;ENSG00000141905;ENSG00000082175;ENSG00000185591;ENSG00000185591;ENSG00000072310;ENSG00000163848;
ENSG00000126581	BECN1	ENSG00000177606;
ENSG00000162734	PEA15	ENSG00000020633;
ENSG00000108846	ABCC3	ENSG00000131759;ENSG00000186350;ENSG00000181449;ENSG00000185591;ENSG00000185591;
ENSG00000135116	HRK	ENSG00000128272;
ENSG00000125735	TNFSF14	ENSG00000134954;ENSG00000109320;ENSG00000173039;ENSG00000185591;
ENSG00000114948	ADAM23	ENSG00000185591;
ENSG00000160200	CBS	ENSG00000001167;ENSG00000185591;ENSG00000172845;
ENSG00000104312	RIPK2	ENSG00000109320;ENSG00000173039;
ENSG00000168040	FADD	ENSG00000020633;
ENSG00000185559	DLK1	ENSG00000163132;
ENSG00000141655	TNFRSF11A	ENSG00000066336;
ENSG00000120889	TNFRSF10B	ENSG00000128272;ENSG00000175197;ENSG00000175197;ENSG00000175197;ENSG00000126767;ENSG00000111087;ENSG00000074047;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000168610;ENSG00000141510;ENSG00000141510;ENSG00000100811;ENSG00000100811;
ENSG00000104689	TNFRSF10A	ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000141510;
ENSG00000164105	SAP30	ENSG00000100811;
ENSG00000163666	HESX1	ENSG00000165588;
ENSG00000196468	FGF16	ENSG00000164093;
ENSG00000099250	NRP1	ENSG00000084093;
